codigo_produto,produto_nome,base_legal,unidade,data_atualizacao,codigo_tipo,descricao_tipo,ncm,ncm_descricao
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,002,de barbatimão,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,003,de castanha de Índia,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,004,de cataúba,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,005,de centelha asiática,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,006,de confrey,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,007,de espinheira santa,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,008,de spirulina,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,009,de alcaçuz,,
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,010,"de ""ginseng""",12112000,"RAIZES DE ""GINSENG"",FRESCAS,SECAS,INCL.CORTAD.TRITUR.PO"
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,011,de orégano,12119010,"OREGANO FRESCO,SECO,INCL.CORT.TRITUR.PO,P/MEDICINA,ETC."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,012,de coca,12119020,"COCA (FOLHAS),FRESCA OU SECA,P/PERFUMARIA,MEDICINA,ETC."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,013,de palha de papoula,12119030,"PALHA DE PAPOULA,FRESCA/SECA,P/PERFUMARIA,MEDICINA,ETC."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,014,de camomila,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,015,diurético,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,016,hepático,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,017,anti-reumático,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,018,laxativo,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,019,vita-vigor,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,020,ultrafibra,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,025,de agar-agar,,
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,030,de alcachofra,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,035,apetite control,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,040,de beringela,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,045,de beringela composta,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,050,de carqueja,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,055,de chapeu de couro,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,060,de chlorella,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,065,composto emagrecedor,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,070,de crataegus,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,075,de equinacea,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,080,de erva de são joão,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,085,de fucus vesiculosos,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,090,de ginko biloba,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,095,de kava kava,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,100,de levedo de cerveja,21022000,"LEVEDURAS MORTAS,OUTS.MICROORGANS.MONOCELULARES MORTOS"
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,105,max porangaba,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,110,de tanaceto,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,115,de zedoaria,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,120,de cáscara sagrada,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,125,de dente de leão,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,130,composto anti-celulítico,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,135,garcinia,"12119090, 15159090","OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS. | Outros"
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,140,garra do diabo,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1050,"ENCAPSULADO DE PLANTAS NÃO REGIONAIS, EM PÓ","Portaria Interministerial MDIC/MCT nº 223, de 10 de outubro de 2001",UNIDADE,,145,tanaceto,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,001,de crajirú,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,002,de carapanaúba,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,003,de cipo-tuíra,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,004,de chapeu de couro,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,005,de erva de passarinho,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,006,de boldo,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,007,de hortelã,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,008,de pata de vaca,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,009,de pau d'arco,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,010,de pobre velho,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,011,de quebra pedra,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,012,de sacaca,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,013,de urucú,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,014,de carqueja,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,015,de cáscara sagrada,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,016,de guaraná,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,017,calmante,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,018,diabezon,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,019,emagrecedor,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,020,de carvão vegetal,,
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,021,de catuaba,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,022,de pedra-ume-caa,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,023,composto hepático,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
1049,"ENCAPSULADO DE PLANTAS REGIONAIS, EM PÓ","Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 8.805, de 5 de outubro de 2022 e Portaria Interministerial SEPEC/ME/MCTI nº 11.316, de 30 de dezembro de 2022",UNIDADE,,024,maripuama,12119090,"OUTS.PLANTAS E PARTES,P/PERFUMARIA,MEDICINA E SEMELHS."
0570,ENXAGUATÓRIO BUCAL,"Decreto nº 783/93, Anexo X e Portaria Interministerial MDIC/MCT nº 842, de 27 de dezembro de 2007.",LITRO,,005,standard,33069000,"OUTS.PREPARACOES PARA HIGIENE BUCAL OU DENTARIA,ETC."
0570,ENXAGUATÓRIO BUCAL,"Decreto nº 783/93, Anexo X e Portaria Interministerial MDIC/MCT nº 842, de 27 de dezembro de 2007.",LITRO,,010,aromatizante,33069000,"OUTS.PREPARACOES PARA HIGIENE BUCAL OU DENTARIA,ETC."
0028,EQUIPAMENTO DE ALIMENTAÇÃO ININTERRUPTA DE ENERGIA MICROPROCESSADO (UPS OU NO BREAK),"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTIC N° 70, 30 DE DEZEMBRO DE 2019",UNIDADE,,005,standard,85044040,EQUIPAMENTO DE ALIMENT.ININTERRUPTA DE ENERGIA ELETR.
1300,EQUIPAMENTO PARA CONVERSÃO DE MOTORES DO CICLO OTTO PARA USO DO GÁS NATURAL,"Portaria Interministerial MDIC/MCT nº 209, de 3 de dezembro de 2002",UNIDADE,12/07/2024 17:07,005,standard,"84811000, 84818039, 90262090",VALVULAS REDUTORAS DE PRESSAO | Outros | OUTS.INSTRUMENTOS E APARS.P/MEDIDA/CONTROLE DA PRESSAO
0194,EQUIPO DESCARTÁVEL DE PLÁSTICO,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,17/04/2025 11:04,005,"equipo de infusão por gravidade, descartável","90183990, 90189010","OUTS.INSTRUMENTOS SEMELH.SERINGAS,AGULHAS,CATETERES,ETC | INSTRUMENTOS E APARS.P/TRANSFUSAO DE SANGUE,ETC."
0194,EQUIPO DESCARTÁVEL DE PLÁSTICO,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,17/04/2025 11:04,010,"equipo para carboxiterapia para aplicação e infusão do gás via subcutâneo, descartável",90189010,"INSTRUMENTOS E APARS.P/TRANSFUSAO DE SANGUE,ETC."
0194,EQUIPO DESCARTÁVEL DE PLÁSTICO,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,17/04/2025 11:04,015,"equipo para administração endovenosa, descartável",90189010,"INSTRUMENTOS E APARS.P/TRANSFUSAO DE SANGUE,ETC."
0194,EQUIPO DESCARTÁVEL DE PLÁSTICO,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,17/04/2025 11:04,020,"equipo circulador extracorpóreo, descartável.",90189010,"INSTRUMENTOS E APARS.P/TRANSFUSAO DE SANGUE,ETC."
0194,EQUIPO DESCARTÁVEL DE PLÁSTICO,"Decreto nº 783/93, Anexo VII",QUILOGRAMA LÍQUIDO,17/04/2025 11:04,025,"equipo para alimentação nutrição enteral, descartável.",90189010,"INSTRUMENTOS E APARS.P/TRANSFUSAO DE SANGUE,ETC."
0193,ESCALPE DESCARTÁVEL DE PLÁSTICO,"Portaria Interministerial MDIC/MCT nº 41, de 3 de fevereiro de 2009",QUILOGRAMA LÍQUIDO,17/02/2009 17:02,005,standard,90183990,"OUTS.INSTRUMENTOS SEMELH.SERINGAS,AGULHAS,CATETERES,ETC"
0244,ESCOVA DENTAL,"Portaria Interministerial MPO/MICT/MCT nº 9, de 21 de dezembro de 1995",UNIDADE,13/08/2020 11:08,005,standard,96032100,"ESCOVAS DE DENTES,INCL.AS ESCOVAS P/DENTADURAS"
2338,ESCOVA MODELADORA ELETROTÉRMICA DE CABELO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTIC N° 38, 24 DE JULHO DE 2019",UNIDADE,05/05/2026 11:05,005,Rotativa e Não Rotativa,85163200,"OUTROS APARS.P/ARRANJOS DO CABELO,ELETROTERMICOS"
2338,ESCOVA MODELADORA ELETROTÉRMICA DE CABELO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTIC N° 38, 24 DE JULHO DE 2019",UNIDADE,05/05/2026 11:05,010,Rotativa,85163200,"OUTROS APARS.P/ARRANJOS DO CABELO,ELETROTERMICOS"
2338,ESCOVA MODELADORA ELETROTÉRMICA DE CABELO,"PORTARIA INTERMINISTERIAL SEPEC/ME/SEXEC/MCTIC N° 38, 24 DE JULHO DE 2019",UNIDADE,05/05/2026 11:05,015,Não Rotativa,85163200,"OUTROS APARS.P/ARRANJOS DO CABELO,ELETROTERMICOS"
0254,ESFERA DE CARBONETO DE TUNGSTÊNIO PARA CARGA DE CANETA ESFEROGRÁFICA,"Portaria Interministerial MPO/MICT/MCT nº 151, de 25 de agosto de 1994 e Portaria Interministerial MPO/MICT/MCT nº 9, de 21 de dezembro de 1995",MIL UNIDADES,16/06/2000 12:06,005,standard,96089989,"OUTROS PARTES P/CANETAS,LAPISEIRAS,ETC."
1886,ESMALTE PARA UNHAS,"Decreto nº 783/93, Anexo X e Portaria Interministerial nº 842-MDIC/MCT, de 27 de dezembro de 2007",QUILOGRAMA,,005,standard,33043000,PREPARACOES PARA MANICUROS E PEDICUROS
0737,ESPAÇADOR DE ALUMÍNIO PARA APARELHO DE BARBEAR DESCARTÁVEL,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",UNIDADE,16/06/2000 12:06,005,standard,"82129000, 85109090","OUTS.PARTES DE NAVALHAS/APARS.DE BARBEAR,DE MET.COMUNS | Partes para aparelho de depilar ou máquina de cortar o cabelo ou de tosquiar, com motor elétrico incorporado."
1771,ESPELHO RETROVISOR INTERNO ELETROCRÔMICO PARA VEÍCULOS DE QUATRO RODAS,"Portaria Interministerial MDIC/MCTI nº 22, de 16 de outubro de 2023",UNIDADE,05/01/2024 17:01,005,standard,70091000,ESPELHOS RETROVISORES PARA VEICULOS
0628,ESPELHO RETROVISOR PARA VEÍCULO DE DUAS RODAS,"PORTARIA INTERMINISTERIAL MDIC/MCTI N° 75, 26 DE SETEMBRO DE 2024",UNIDADE,13/06/2024 17:06,005,para veículos de duas rodas,87141000,PARTES ACESSÓRIOS P/MOTOCICLETAS INCL.CICLOMOTORES
0703,ESQUADRIA DE ALUMÍNIO,"Portaria Interministerial SEPEC/ME/SEXEC/MCTI nº 1.651, de 22 de fevereiro de 2022",QUILOGRAMA LÍQUIDO,26/07/2022 14:07,005,porta,76101000,"PORTAS,JANELAS,SEUS CAIXILHOS,ALIZARES,ETC.DE ALUMINIO"
